app-1  | timestamp=2026-01-17T09:20:02.796Z level=INFO message="Starting ChitChat server" port=8080 environment=development log_level=DEBUG
app-1  | timestamp=2026-01-17T09:21:42.512Z level=DEBUG message="Request details for error" method=GET path=/ws query="token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiNmM1YWU1ZTItNGNkNy00YWY2LWFhZjQtNzE2MjJmYWU2MmVjIiwic2Vzc2lvbl9pZCI6ImI1YTNmM2QyLWUyNTQtNDc2Ni04NGJjLWU1ZjM2NWU4NDZlNiIsImlzcyI6ImNoaXRjaGF0IiwiZXhwIjoxNzY5MTk3NDA0LCJpYXQiOjE3Njg1OTI2MDR9.kRmyT6DVdOIz8Pd638TfTC82ktdYQo-1N6fubULjWkI" headers="map[Accept:[*/*] Accept-Encoding:[gzip, deflate, br, zstd] Accept-Language:[en-US,en;q=0.9] Cache-Control:[no-cache] Connection:[Upgrade] Origin:[http://localhost:8080] Pragma:[no-cache] Sec-Fetch-Dest:[empty] Sec-Fetch-Mode:[websocket] Sec-Fetch-Site:[same-origin] Sec-Websocket-Extensions:[permessage-deflate] Sec-Websocket-Key:[BlD3PCBUoZ2TH8C/n3PP7Q==] Sec-Websocket-Version:[13] Upgrade:[websocket] User-Agent:[Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:147.0) Gecko/20100101 Firefox/147.0]]"
app-1  | timestamp=2026-01-17T09:21:42.512Z level=INFO message="GetChats: fetching user chats" user_id=6c5ae5e2-4cd7-4af6-aaf4-71622fae62ec
app-1  | timestamp=2026-01-17T09:21:42.512Z level=DEBUG message="Getting user chats" user_id=6c5ae5e2-4cd7-4af6-aaf4-71622fae62ec
app-1  | timestamp=2026-01-17T09:21:42.512Z level=DEBUG message="Getting cached user chats" user_id=6c5ae5e2-4cd7-4af6-aaf4-71622fae62ec
app-1  | timestamp=2026-01-17T09:21:42.512Z level=DEBUG message="User chats retrieved from cache" user_id=6c5ae5e2-4cd7-4af6-aaf4-71622fae62ec key=chats:6c5ae5e2-4cd7-4af6-aaf4-71622fae62ec chat_count=0
app-1  | timestamp=2026-01-17T09:21:42.516Z level=DEBUG message="Retrieved user chats from database" user_id=6c5ae5e2-4cd7-4af6-aaf4-71622fae62ec chat_count=0
app-1  | timestamp=2026-01-17T09:21:42.516Z level=DEBUG message="GetChats: retrieved chats" user_id=6c5ae5e2-4cd7-4af6-aaf4-71622fae62ec chat_count=0
app-1  | timestamp=2026-01-17T09:21:42.516Z level=INFO message="HTTP request completed" method=GET path=/api/chats status=200 duration=4.704125ms remote_addr=172.30.0.1:48520 user_agent="Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:147.0) Gecko/20100101 Firefox/147.0"
app-1  | timestamp=2026-01-17T09:21:42.516Z level=DEBUG message="Caching user chats" user_id=6c5ae5e2-4cd7-4af6-aaf4-71622fae62ec chat_count=0
app-1  | timestamp=2026-01-17T09:21:42.517Z level=DEBUG message="User chats cached successfully" user_id=6c5ae5e2-4cd7-4af6-aaf4-71622fae62ec key=chats:6c5ae5e2-4cd7-4af6-aaf4-71622fae62ec chat_count=0 ttl=10m
app-1  | timestamp=2026-01-17T09:21:42.518Z level=DEBUG message="Contacts retrieved" user_id=6c5ae5e2-4cd7-4af6-aaf4-71622fae62ec contact_count=0
app-1  | timestamp=2026-01-17T09:21:42.518Z level=DEBUG message="GetContacts: retrieved contacts" user_id=6c5ae5e2-4cd7-4af6-aaf4-71622fae62ec contact_count=0
app-1  | timestamp=2026-01-17T09:21:42.518Z level=INFO message="HTTP request completed" method=GET path=/api/contacts status=200 duration=6.521708ms remote_addr=172.30.0.1:48516 user_agent="Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:147.0) Gecko/20100101 Firefox/147.0"
app-1  | timestamp=2026-01-17T09:21:44.278Z level=DEBUG message="HTTP request received" method=GET path=/api/users/search remote_addr=172.30.0.1:48520 user_agent="Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:147.0) Gecko/20100101 Firefox/147.0" query="q="
app-1  | timestamp=2026-01-17T09:21:44.278Z level=DEBUG message="API request received" method=GET path=/api/users/search query="q=" content_type=""
app-1  | timestamp=2026-01-17T09:21:44.278Z level=WARN message="SearchUsers: missing search query" user_id=6c5ae5e2-4cd7-4af6-aaf4-71622fae62ec
app-1  | timestamp=2026-01-17T09:21:44.278Z level=WARN message="HTTP request completed" method=GET path=/api/users/search status=400 duration=89.167µs remote_addr=172.30.0.1:48520 user_agent="Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:147.0) Gecko/20100101 Firefox/147.0"
app-1  | timestamp=2026-01-17T09:21:44.278Z level=DEBUG message="Request details for error" method=GET path=/api/users/search query="q=" headers="map[Accept:[*/*] Accept-Encoding:[gzip, deflate, br, zstd] Accept-Language:[en-US,en;q=0.9] Authorization:[Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiNmM1YWU1ZTItNGNkNy00YWY2LWFhZjQtNzE2MjJmYWU2MmVjIiwic2Vzc2lvbl9pZCI6ImI1YTNmM2QyLWUyNTQtNDc2Ni04NGJjLWU1ZjM2NWU4NDZlNiIsImlzcyI6ImNoaXRjaGF0IiwiZXhwIjoxNzY5MTk3NDA0LCJpYXQiOjE3Njg1OTI2MDR9.kRmyT6DVdOIz8Pd638TfTC82ktdYQo-1N6fubULjWkI] Connection:[keep-alive] Priority:[u=0] Referer:[http://localhost:8080/] Sec-Fetch-Dest:[empty] Sec-Fetch-Mode:[cors] Sec-Fetch-Site:[same-origin] User-Agent:[Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:147.0) Gecko/20100101 Firefox/147.0]]"
app-1  | timestamp=2026-01-17T09:21:46.269Z level=DEBUG message="HTTP request received" method=GET path=/api/users/search remote_addr=172.30.0.1:48520 user_agent="Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:147.0) Gecko/20100101 Firefox/147.0" query="q=M"
app-1  | timestamp=2026-01-17T09:21:46.269Z level=DEBUG message="API request received" method=GET path=/api/users/search query="q=M" content_type=""
app-1  | timestamp=2026-01-17T09:21:46.269Z level=INFO message="SearchUsers: searching users" user_id=6c5ae5e2-4cd7-4af6-aaf4-71622fae62ec query=M
app-1  | timestamp=2026-01-17T09:21:46.269Z level=DEBUG message="SearchUsers: search parameters" user_id=6c5ae5e2-4cd7-4af6-aaf4-71622fae62ec query=M limit=20
app-1  | timestamp=2026-01-17T09:21:46.269Z level=INFO message="Searching users" query=M limit=20
app-1  | timestamp=2026-01-17T09:21:46.270Z level=INFO message="User search completed" query=M results=2 limit=20
app-1  | timestamp=2026-01-17T09:21:46.270Z level=DEBUG message="SearchUsers: search completed" user_id=6c5ae5e2-4cd7-4af6-aaf4-71622fae62ec query=M found=2 filtered=2
app-1  | timestamp=2026-01-17T09:21:46.270Z level=INFO message="HTTP request completed" method=GET path=/api/users/search status=200 duration=793.208µs remote_addr=172.30.0.1:48520 user_agent="Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:147.0) Gecko/20100101 Firefox/147.0"
app-1  | timestamp=2026-01-17T09:21:48.190Z level=DEBUG message="HTTP request received" method=POST path=/api/contacts remote_addr=172.30.0.1:48520 user_agent="Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:147.0) Gecko/20100101 Firefox/147.0" query=""
app-1  | timestamp=2026-01-17T09:21:48.190Z level=DEBUG message="API request received" method=POST path=/api/contacts query="" content_type=application/json
app-1  | timestamp=2026-01-17T09:21:48.190Z level=INFO message="AddContact: adding contact" requester_id=6c5ae5e2-4cd7-4af6-aaf4-71622fae62ec
app-1  | timestamp=2026-01-17T09:21:48.190Z level=DEBUG message="AddContact: contact request" requester_id=6c5ae5e2-4cd7-4af6-aaf4-71622fae62ec target_user_id=43101e86-cb23-4e57-8d30-6c17024db6c1 display_name=<nil>
app-1  | timestamp=2026-01-17T09:21:48.190Z level=DEBUG message="Getting user by ID" user_id=43101e86-cb23-4e57-8d30-6c17024db6c1
app-1  | timestamp=2026-01-17T09:21:48.191Z level=DEBUG message="User retrieved by ID" user_id=43101e86-cb23-4e57-8d30-6c17024db6c1 name=Manav
app-1  | timestamp=2026-01-17T09:21:48.191Z level=INFO message="Adding contact" user_id=6c5ae5e2-4cd7-4af6-aaf4-71622fae62ec contact_id=43101e86-cb23-4e57-8d30-6c17024db6c1 display_name=""
app-1  | timestamp=2026-01-17T09:21:48.191Z level=ERROR message="Failed to add contact" error="pq: insert or update on table \"contacts\" violates foreign key constraint \"contacts_user_id_fkey\"" user_id=6c5ae5e2-4cd7-4af6-aaf4-71622fae62ec contact_id=43101e86-cb23-4e57-8d30-6c17024db6c1
app-1  | timestamp=2026-01-17T09:21:48.191Z level=ERROR message="AddContact: failed to add contact" error="pq: insert or update on table \"contacts\" violates foreign key constraint \"contacts_user_id_fkey\"" requester_id=6c5ae5e2-4cd7-4af6-aaf4-71622fae62ec target_user_id=43101e86-cb23-4e57-8d30-6c17024db6c1
app-1  | timestamp=2026-01-17T09:21:48.191Z level=ERROR message="HTTP request completed" method=POST path=/api/contacts status=500 duration=1.173375ms remote_addr=172.30.0.1:48520 user_agent="Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:147.0) Gecko/20100101 Firefox/147.0"
app-1  | timestamp=2026-01-17T09:21:48.191Z level=DEBUG message="Request details for error" method=POST path=/api/contacts query="" headers="map[Accept:[*/*] Accept-Encoding:[gzip, deflate, br, zstd] Accept-Language:[en-US,en;q=0.9] Authorization:[Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiNmM1YWU1ZTItNGNkNy00YWY2LWFhZjQtNzE2MjJmYWU2MmVjIiwic2Vzc2lvbl9pZCI6ImI1YTNmM2QyLWUyNTQtNDc2Ni04NGJjLWU1ZjM2NWU4NDZlNiIsImlzcyI6ImNoaXRjaGF0IiwiZXhwIjoxNzY5MTk3NDA0LCJpYXQiOjE3Njg1OTI2MDR9.kRmyT6DVdOIz8Pd638TfTC82ktdYQo-1N6fubULjWkI] Connection:[keep-alive] Content-Length:[50] Content-Type:[application/json] Origin:[http://localhost:8080] Priority:[u=0] Referer:[http://localhost:8080/] Sec-Fetch-Dest:[empty] Sec-Fetch-Mode:[cors] Sec-Fetch-Site:[same-origin] User-Agent:[Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:147.0) Gecko/20100101 Firefox/147.0]]"
app-1  | timestamp=2026-01-17T09:21:49.673Z level=DEBUG message="HTTP request received" method=POST path=/api/contacts remote_addr=172.30.0.1:48520 user_agent="Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:147.0) Gecko/20100101 Firefox/147.0" query=""
app-1  | timestamp=2026-01-17T09:21:49.673Z level=DEBUG message="API request received" method=POST path=/api/contacts query="" content_type=application/json
app-1  | timestamp=2026-01-17T09:21:49.673Z level=INFO message="AddContact: adding contact" requester_id=6c5ae5e2-4cd7-4af6-aaf4-71622fae62ec
app-1  | timestamp=2026-01-17T09:21:49.673Z level=DEBUG message="AddContact: contact request" requester_id=6c5ae5e2-4cd7-4af6-aaf4-71622fae62ec target_user_id=43101e86-cb23-4e57-8d30-6c17024db6c1 display_name=<nil>
app-1  | timestamp=2026-01-17T09:21:49.673Z level=DEBUG message="Getting user by ID" user_id=43101e86-cb23-4e57-8d30-6c17024db6c1
app-1  | timestamp=2026-01-17T09:21:49.674Z level=DEBUG message="User retrieved by ID" user_id=43101e86-cb23-4e57-8d30-6c17024db6c1 name=Manav
app-1  | timestamp=2026-01-17T09:21:49.674Z level=INFO message="Adding contact" user_id=6c5ae5e2-4cd7-4af6-aaf4-71622fae62ec contact_id=43101e86-cb23-4e57-8d30-6c17024db6c1 display_name=""
app-1  | timestamp=2026-01-17T09:21:49.674Z level=ERROR message="Failed to add contact" error="pq: insert or update on table \"contacts\" violates foreign key constraint \"contacts_user_id_fkey\"" user_id=6c5ae5e2-4cd7-4af6-aaf4-71622fae62ec contact_id=43101e86-cb23-4e57-8d30-6c17024db6c1
app-1  | timestamp=2026-01-17T09:21:49.674Z level=ERROR message="AddContact: failed to add contact" error="pq: insert or update on table \"contacts\" violates foreign key constraint \"contacts_user_id_fkey\"" requester_id=6c5ae5e2-4cd7-4af6-aaf4-71622fae62ec target_user_id=43101e86-cb23-4e57-8d30-6c17024db6c1
app-1  | timestamp=2026-01-17T09:21:49.674Z level=ERROR message="HTTP request completed" method=POST path=/api/contacts status=500 duration=1.107917ms remote_addr=172.30.0.1:48520 user_agent="Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:147.0) Gecko/20100101 Firefox/147.0"
app-1  | timestamp=2026-01-17T09:21:49.674Z level=DEBUG message="Request details for error" method=POST path=/api/contacts query="" headers="map[Accept:[*/*] Accept-Encoding:[gzip, deflate, br, zstd] Accept-Language:[en-US,en;q=0.9] Authorization:[Bearer eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1c2VyX2lkIjoiNmM1YWU1ZTItNGNkNy00YWY2LWFhZjQtNzE2MjJmYWU2MmVjIiwic2Vzc2lvbl9pZCI6ImI1YTNmM2QyLWUyNTQtNDc2Ni04NGJjLWU1ZjM2NWU4NDZlNiIsImlzcyI6ImNoaXRjaGF0IiwiZXhwIjoxNzY5MTk3NDA0LCJpYXQiOjE3Njg1OTI2MDR9.kRmyT6DVdOIz8Pd638TfTC82ktdYQo-1N6fubULjWkI] Connection:[keep-alive] Content-Length:[50] Content-Type:[application/json] Origin:[http://localhost:8080] Priority:[u=0] Referer:[http://localhost:8080/] Sec-Fetch-Dest:[empty] Sec-Fetch-Mode:[cors] Sec-Fetch-Site:[same-origin] User-Agent:[Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:147.0) Gecko/20100101 Firefox/147.0]]"
[Kapp-1 exited with code 2
